ccle_name,auc_label,canonical_smiles,predicted_auc
HCT116_LARGE_INTESTINE,0,CC(=O)NCc1cc2c(C)cc(C(O)=NC(CO)C(=O)NC(CCSc3cc(C)cc(C(F)(F)F)c3)C(=O)NC(CO)CC(C)C)cc2s1,0.32544056
HCT116_LARGE_INTESTINE,0,Cc1sc2c(c1C)SCc1cc3n(CCCNC(=O)C4CC4)c(=O)c4ccccc4n3c1-2,0.28529066
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccc(C)cc1)C2,0.21641147
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(-c3ccc(C)cc3)cc1C(NC(=O)c1ccc(Cl)cc1)CC2,0.27774662
HCT116_LARGE_INTESTINE,0,Cc1cc(Cl)c(OC2C3CCC(C3)N2C(=O)C(Cc2ccsc2)NC(=O)C2CC23CCCN(Cc2cccc(F)c2C)C3)cc1Cl,0.40066916
HCT116_LARGE_INTESTINE,0,COc1ccc(OC)c(NC(=O)COc2ccc(OCC3(C)COC(=O)NC(Cc4ccccc4)C(C4CC4)CCO3)cc2)n1,0.36139816
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC2=CC(=O)c3ccccc3C2=O)c2ccccc12,0.25713143
HCT116_LARGE_INTESTINE,0,COc1ccc(-c2c3cc(N4CCN(C(=O)n5ccc6ccccc65)N=C4O)cccc-3nc2-c2ccccc2)cc1,0.46888715
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OCc1cccc(F)c1)c(=O)[nH]c(=O)n2C,0.2505017
HCT116_LARGE_INTESTINE,0,CCc1cc(N2CCC(c3ccccc3)CC2)nc2cc(OCc3ccnc4ccn(-c5ccccc5)c34)ccc12,0.2510925
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCCN2CCN(C)CC2)c2cc([N+](=O)[O-])ccc12,0.26325023
HCT116_LARGE_INTESTINE,0,COc1ccc(-c2cnc(N)nc2-c2cc(F)c(O)cc2Oc2cc(C)cs2)cc1,0.51707065
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(O)c1C)-c1cc(-c3ccoc3)ccc1C2CO,0.38409737
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.26110187
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC2=CC(=O)c3ccccc3C2=O)c2ccccc12,0.26150137
HCT116_LARGE_INTESTINE,0,Cc1cc2scc(C)c2cc1-c1nc(CNCC(O)=NCc2ccccc2)cs1,0.34459335
HCT116_LARGE_INTESTINE,0,CCc1cc(-c2nc(C)cs2)c(O)c2c(=O)n(C)c3cc(Br)c(N4CCOCC4)cc3c12,0.3539648
HCT116_LARGE_INTESTINE,0,CCc1cc(N(C)Cc2ccccc2C)c2ncc(-c3cc4c(c(-c5cccs5)n3)OCO4)n2c1,0.2204113
HCT116_LARGE_INTESTINE,0,COc1ccc(C2CNC(=O)C(=CCC3SC(SC)=C(c4cc5c(cc4NC(C)=O)CCC5)C(C)CN3C(C)CO)C2=O)cc1,0.3718812
HCT116_LARGE_INTESTINE,0,COc1ccc(Nc2ccc(C=NOC3Oc4ccccc4O3)s2)cc1,0.5059594
HCT116_LARGE_INTESTINE,0,CC(=NNC(=O)c1cccc(CNCC(C)O)c1)c1cccnc1,0.23567843
HCT116_LARGE_INTESTINE,0,CC(c1ccco1)N1CCc2cc3c(=O)n(Oc4cccnc4-c4cccnc4)cnc3cc21,0.32352918
HCT116_LARGE_INTESTINE,0,CC(Nc1cc(COc2ccc(C(C)(C)C)cc2)c(OC2OC(COP(=O)(O)O)C(O)C(C(=O)O)C2OC(=O)CCN)cc1CCC#N)C12CCCCN1CC2=NO,0.4135129
HCT116_LARGE_INTESTINE,0,Cc1sc2c(c1C)SCc1cc(OCCCNC(=O)C3CC3)c([N+](=O)[O-])nc1N2,0.28584272
HCT116_LARGE_INTESTINE,0,Cc1sc2c(c1C)SCc1cc3n(CCCN4CCC(O)C4)c(=O)c4ccccc4n3c1-2,0.281704
HCT116_LARGE_INTESTINE,0,CC(=NNC(=O)c1ccc(CN2CCCC2)cc1)c1ccccn1,0.21872377
HCT116_LARGE_INTESTINE,0,Cc1csc2c(=O)[nH]c(-c3cnn(CC(C)OC(=O)O)c3N)c3cccc-3c12,0.32420072
HCT116_LARGE_INTESTINE,0,CCCCC(CCC=CC(O)C1(C)Cc2nnc(SC3OC(C)C(O)C4(O)C(C)C(C)CC34)cc2C1=O)c1ccccc1,0.30582795
HCT116_LARGE_INTESTINE,0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)N(CC(=O)NCCCCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)C)CC4CCCCl)C3=O,0.267967
HCT116_LARGE_INTESTINE,0,COC1=c2cc3c(=O)c(c(C(=O)O)c(CN(C)C)c4c(o2)=c2c(O)cc(=O)oc2=C4)C(=O)C=C13,0.49585277
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(=O)c2cc(F)ccc12,0.27827805
HCT116_LARGE_INTESTINE,0,Cc1sc2c(c1C)SCc1cc3n(CCCN4CCC(O)C4)c(=O)c4ccccc4n3c1-2,0.30318046
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(-c3ccc(Cl)cc3)c(C(=O)N3CCN(c4ccccc4)CC3)c1C2,0.28257325
HCT116_LARGE_INTESTINE,0,COc1ccc(-c2nc(N)n[nH]2)c2cc(-c3ccc(C)nc3)c(=NC(=O)CN3CNC(=O)C3)oc12,0.3607302
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccccc1)CC2,0.20177774
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.26268592
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.26989514
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.25788552
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC2=NCCCS2)c(=O)c2cc(Br)ccc12,0.26972747
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.27525347
HCT116_LARGE_INTESTINE,0,CC(c1ccc(O)cc1)C1CSCCN1Cc1ccc2c[nH]nc2c1,0.40249324
HCT116_LARGE_INTESTINE,0,COC(=O)C1Cc2cc(OC)c(OC)c(OC)c2-c2ccc(O)c(C)c2S1,0.20291123
HCT116_LARGE_INTESTINE,0,COc1cc2cc(OC)c3c(I)cc4oc5ccc(SC)cc5c4c3c2cc1C,0.3341409
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.2775405
HCT116_LARGE_INTESTINE,0,CC(O)n1c(O)c2c(c1CO)C(=C1CC(=O)NC1=O)Cn1c-2nc2cc(F)c(OCc3ccccc3)cc21,0.47940746
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC2=CC(=O)c3ccccc3C2=O)c2ccccc12,0.26252812
HCT116_LARGE_INTESTINE,0,COc1ccc2cc1CC1=CC(C)=CC(=O)C(C)(C(=O)O)CCC1(C)Cc1c3c4n(C)c(=O)ccn4c1N=C2C(C(C)=O)=C3,0.45222816
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(-c3ccc(C)cc3)c(C(=O)Nc3ccc(C)cc3)c1-2,0.24267045
HCT116_LARGE_INTESTINE,0,COc1cc(OC)c(NC(=O)OCC2=CC3C(C)=CCC4C(CCC5(C)CCC(O)(C(C)O)C(O)C5)CCC4(C)C3=CCO2)c(C)c1C,0.32156265
HCT116_LARGE_INTESTINE,0,CC(=NNC(=O)c1ccc(NC(=O)C2CC2)cc1)c1ccccn1,0.24405947
HCT116_LARGE_INTESTINE,0,CC(=NNC(=O)c1cccc(CCN)c1)c1ccc(F)cc1,0.22286145
HCT116_LARGE_INTESTINE,0,CCCn1cc(Cl)c(C=C2C(=O)N(CCOc3ccc(F)c(C(F)(F)F)c3)c3ccc(C)cc32)c1,0.35844192
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccc(Cl)cc1)CC2,0.23657647
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(Nc1ccccc1)C(=O)N2,0.2305952
HCT116_LARGE_INTESTINE,0,COc1cc(OC)cc(C(=O)OC(C(=O)NCCCNC(=O)C(OC(=O)c2cc(OC)c(OC)c(OC)c2)C2(C)OC2c2ccccc2)C2CC2)c1,0.24066453
HCT116_LARGE_INTESTINE,0,COc1ccc2c3c(c(Nc4ccc(C(=O)OC5CCNCC5)s4)cnc13)C=C2C,0.4168335
HCT116_LARGE_INTESTINE,0,COC1=CC(OC2C(=O)OCOC2O)=C2c3c(OC)cc4c(c3C3=C1C2OC(=O)O3)C(O)C(O)C(CO)N4,0.40183163
HCT116_LARGE_INTESTINE,0,CC(OC1C(=O)NCCNc2ccc(Br)cc21)c1ccc(-c2cccnc2)cc1,0.40134296
HCT116_LARGE_INTESTINE,0,CCN1CCN(C(=S)NN=C(C)c2ccc3ccccc3c2)CC1,0.21934147
HCT116_LARGE_INTESTINE,0,CCc1ccc(NC(=O)NCc2ccccc2Cl)c2c(-c3ncc(F)c4nc[nH]c34)cccc12,0.24946265
HCT116_LARGE_INTESTINE,0,CC(=CC(O)CO)c1c(Nc2nccn2C)cc(N2CC3CC(O3)C(F)C2)c(=O)n1OCC(=O)O,0.58125347
HCT116_LARGE_INTESTINE,0,Cc1cn(-c2ccc3c(N)c(Nc4ccc(Oc5ccccc5)nn4)c(=O)sc3c2)c(O)n1,0.4964126
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCN2CCN(C)CC2)c2cc([N+](=O)[O-])ccc12,0.28032213
HCT116_LARGE_INTESTINE,0,COc1cc2c(-c3cncc(-c4cccnc4)c3F)c(=O)[nH]c(=O)n2cc1C,0.32783264
HCT116_LARGE_INTESTINE,0,COc1cc2c(cc1OC)C1C2Cc2cc(ccc2-c2cc(C)c(C)cc2O)C1C(=O)N1CCC(=O)OC1,0.33385685
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccc(Cl)cc1)CC2,0.21996108
HCT116_LARGE_INTESTINE,0,CCOc1ccc(C23OC=C4C5=C2OOC3N4C(=O)Cc2[nH]cnc2N5)c(OC)c1OC,0.4937405
HCT116_LARGE_INTESTINE,0,CC1OC2OC(C)C3OCOC3(C)C(O)C3C(C)(O)C3(C(C)O)CCCC(=O)OC2C(C)(C)C1CO,0.28250042
HCT116_LARGE_INTESTINE,0,CCN=C(O)C12CCC(OCCC(=O)NCc3ccc4ccccc4c3O)C1CCC2N1CCOCC1,0.50607705
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccc(Cl)cc1)CC2,0.21344657
HCT116_LARGE_INTESTINE,0,C=CC1CCCC2=C1c1ccc(NC(=O)CCCCCCCC(=O)NC3CCc4c3cc(O)c3cc(NC(C)=O)ccc43)cc1C(C(=O)N(C)C)=c1cc(O)ccc1=C2,0.2748076
HCT116_LARGE_INTESTINE,0,Cc1sc2c(c1C)SCc1cc3n(CCCNC(=O)C4CC4)c(=O)c4ccccc4n3c1-2,0.2842222
HCT116_LARGE_INTESTINE,0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)C(NC(=O)CCCCCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)C)C(=O)CC4CCO)CC3,0.26987404
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccc(C)cc1)C2,0.21446624
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(=O)c2cc(Br)ccc12,0.26472992
HCT116_LARGE_INTESTINE,0,Cc1nc(N)cnc1Nc1cc(N2CCCC(c3ccc4c(c3)COC4=O)CC2)c2c(n1)CCC2,0.3884356
HCT116_LARGE_INTESTINE,0,CCOc1cc(-c2cnc3ccn(C4=NOCC4)c3c2N=C(O)Cc2ccccc2)ncc1C1OCCO1,0.40076137
HCT116_LARGE_INTESTINE,0,COc1ccc2nc(SCC3CC3)c3ccc(SCC(=O)O)c(N=C(O)Nc4ccccc4)c3c2c1,0.24513845
HCT116_LARGE_INTESTINE,0,CC(NC(=O)N=Nc1cc(C(=O)O)cs1)c1ccccn1,0.25144878
HCT116_LARGE_INTESTINE,0,COc1ccc(-c2nc(C3CCC3)c(-c3ccc(Cl)c(Cl)c3)c(N3CCCC3C(F)(F)F)n2)c(C2CC2)n1,0.3722842
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.2655937
HCT116_LARGE_INTESTINE,0,Cc1c(F)nc(N)nc1C(=O)c1ccc(N2CC3c4ccccc4C4C(O)C(C)C2C34)cc1Cc1ccc(C(=O)O)cc1,0.55376786
HCT116_LARGE_INTESTINE,0,COc1ccc(CC(NC(=O)C2CC2)C(=O)NCCCNC(=O)C(OC(=O)c2cc(OC)c(F)c(-c3ccc(Cl)cc3)c2)N2CCC2)cc1Br,0.23104724
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC2=NCCN2)c(=O)c2cc(Br)ccc12,0.26967424
HCT116_LARGE_INTESTINE,0,CC1CC(=O)OC2(c3ccc4c(c3)C(O)C(O)C(OCc3ccccc3)C(c3ccn(C)c3)=N4)CC2C1Cc1ccc(C#N)c(O)c1,0.5033347
HCT116_LARGE_INTESTINE,0,Oc1cc2ccc1C1C(O)c3c(OCc4ccccc4)cc(OCC4CC(CCl)C(C5CCC5)O4)cc3OC21,0.3996392
HCT116_LARGE_INTESTINE,0,COc1ccc(Oc2nc(C)cc(-c3ncco3)c2N=C(O)c2cn(C)nc2S)c(F)c1-n1cncn1,0.5280129
HCT116_LARGE_INTESTINE,0,OCc1cc(C#CCc2csc3cc(O)c(O)cc23)ccc1OCCCN1CCCC1,0.3675328
HCT116_LARGE_INTESTINE,0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)N(CC(=O)NCCCCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)C)CC4CCCCl)C3=O,0.26883444
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(=O)c2cc(F)ccc12,0.2657967
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC2=CC(=O)c3ccccc3C2=O)c2ccccc12,0.26722795
HCT116_LARGE_INTESTINE,0,Cc1c(Sc2cc3c(cc2N2CCN(c4c(F)ccc5c4OCO5)CC2)OCO3)ccn2cncc12,0.45827633
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(=O)c2cc(Br)ccc12,0.26257983
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.26110214
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(=O)c2cc(Br)ccc12,0.263027
HCT116_LARGE_INTESTINE,0,COc1ccnc(SCCCC(=O)COC2OC(C)=C(OP(=O)(O)O)CC2CC(=O)O)c1C(=O)NC1CCOC(O)C1,0.4547232
HCT116_LARGE_INTESTINE,0,CC(Nc1nc(-c2ccc(N3CCCC3=O)cc2)cs1)c1ccccn1,0.37291783
HCT116_LARGE_INTESTINE,0,COc1ccc2c(c1O)C1CCN(C3=NC(=O)OC3[N+](=O)[O-])CN1CC2COc1ccc(C)cc1,0.42911068
HCT116_LARGE_INTESTINE,0,CC(c1cnccn1)C(O)c1ccc(OCC#Cc2ccc3c(c2)OCO3)nc1,0.52246726
HCT116_LARGE_INTESTINE,0,COC(=O)N1Cc2cc(=O)c(SC)ccc2-c2c(cc(OC)c(OC)c2OC)C1,0.23605666
HCT116_LARGE_INTESTINE,0,COc1cc2c(cc1OCCCCC#Cc1ccc(C#N)nc1)C(C(=O)N1CCCC1C(=O)O)CC1(C2)C(O)CCC2C(O)CCC21C,0.40365496
HCT116_LARGE_INTESTINE,0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)C(NC(=O)CCCCCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)C)CC4CCCCl)C3=O,0.27460915
HCT116_LARGE_INTESTINE,0,C=CCCC1CN(C(=O)OC(C)C)c2cc(O)c3cc(NC(=O)CCCCCCCC(=O)NC4CCc5c4cc(O)c4cc(NC(C)=O)ccc54)ccc3c21,0.27265453
HCT116_LARGE_INTESTINE,0,Cc1cc(-c2ncnn2-c2ccncc2)c(Cl)c(N)c1-c1c(F)cccc1F,0.5872119
HCT116_LARGE_INTESTINE,0,CC(=NNC(=O)c1ccc(C2CCCC2)cc1)c1ccc2ccccc2c1,0.23426214
HCT116_LARGE_INTESTINE,0,CCCCCCCCCNC(=O)C(NC(=O)C1CCN(C(=O)C(C)C)CC1)c1cn(CCCCCC(CC)CC(=O)CC(C)C)c2sccc12,0.48022038
HCT116_LARGE_INTESTINE,0,COc1cc(OC)cc(C(=O)OC(C(=O)NCCCNC(=O)C(Cc2ccc(OCc3ccccc3)c(CN)c2)C(C)O)N2C(=O)CSC2c2ccccc2)c1,0.23631497
HCT116_LARGE_INTESTINE,0,CONc1ccc(-c2ncc3ncc(N4CCC5(CC4)COc4ccccc4-c4ncccc4C5)cc3n2)c(O)c1,0.55828965
HCT116_LARGE_INTESTINE,0,Cc1c(N)nc2cc(NC(=O)C3CNCC34OC(C)(C)C=C4SCc3ccc4ncccc4c3)cnc2c1NC1CC1,0.43160096
HCT116_LARGE_INTESTINE,0,C#Cc1ccc(COCCCn2c(COc3cc(Br)cc4c3C(=O)NC4C)nn(C)c2=O)c(OCC2CCC(O)C(O)C2)c1,0.5261298
HCT116_LARGE_INTESTINE,0,Cc1sc2c(c1C)SCc1cc3n(CCCN4CCC(O)C4)c(=O)c4ccccc4n3c1-2,0.28718346
HCT116_LARGE_INTESTINE,0,Cc1cc(-c2cc3c4ccc(NC(=O)n5ccnc5)cc4ncn3c2)cc2[nH]ccc12,0.48620993
HCT116_LARGE_INTESTINE,0,Cc1sc2c(c1C)SCc1cc3n(CCCN4CCC(O)C4)c(=O)c4ccccc4n3c1-2,0.2864758
HCT116_LARGE_INTESTINE,0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)C(NC(=O)CCCCCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)C)CC4CCCCl)C3=O,0.27567354
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(=O)c2cc(F)ccc12,0.27155083
HCT116_LARGE_INTESTINE,0,COc1ccc2nc(SCC(O)c3ccc(F)c(Cl)c3)cc(C=NNC(=O)c3cccc(Cl)c3)c2c1,0.2303873
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccccc1)CC2,0.2088767
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(-c2ccccc2)nc1=O,0.2741732
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.28488794
HCT116_LARGE_INTESTINE,0,CC1OC(OC(=O)CO)C2OC(=Cc3ccco3)C(C)(O)C3(OS(=O)(=O)OC3C(=O)O)C12,0.3132766
HCT116_LARGE_INTESTINE,0,COc1cc(-c2c(-c3cccnc3N3CCN(C(C)C)CC3)[nH]c3ccnc(-c4ccco4)c23)c(C)cc1O,0.40831518
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(-c3ccc(Cl)cc3)cc1C(NC(=O)c1ccc(C#N)cc1)CC2,0.2755765
HCT116_LARGE_INTESTINE,0,O=C(OC1=CC=Cc2cnc(-c3ccccc3)c3ncnc1c23)N1CCN(Cc2ccc3oncc3c2)CC1,0.626186
HCT116_LARGE_INTESTINE,0,CCOC(=O)N1CCCC(CCNc2c(C#N)cnc3c(OC)cc(OC)c(NC(=O)c4ccccc4)c23)C1,0.34426486
HCT116_LARGE_INTESTINE,0,COCCNCCCOc1ccnc(-c2ccc(-c3ncc4ccc(C)nc4n3)nc2C#N)c1NC(=O)c1ccccc1,0.5354315
HCT116_LARGE_INTESTINE,0,Cn1cc(Oc2ccc3c(N4CCN(Cc5c[nH]c6ccccc56)C4Cc4ccccc4)nncc3c2)nc1N1CCOCC1,0.5312932
HCT116_LARGE_INTESTINE,0,Cc1cc2c(c3c1C(O)c1cc(F)cc(Cl)c1-3)C(=O)NCCc1cc(O)c(O)cc1-2,0.48700604
HCT116_LARGE_INTESTINE,0,COc1ccc2nc(SCC(O)c3ccc(F)cc3)c(C#N)c(C(=O)Nc3ccc(Cl)cc3)c2c1,0.19122413
HCT116_LARGE_INTESTINE,0,CCOCCC(O)C(Cc1ccccc1)NC(=O)CNC(=O)CSc1nc(C)cc(O)c1Cc1cc(C)ccc1O,0.683035
HCT116_LARGE_INTESTINE,0,CNC1CN(C(=O)c2c(N)[nH]c3cc(OC)c(OC)c(OC)c23)c2cc(C)nc3c(N)cc(OC)c1c23,0.31938162
HCT116_LARGE_INTESTINE,0,COC(=O)C1=C2CC3CCCC(C=C(c4ccccc4)c4ccoc4)C3C2CCC1(O)CF,0.4836824
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC2=CC(=O)c3ccccc3C2=O)c2ccccc12,0.27087846
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccc(C)cc1)C2,0.20053773
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCN2CCN(C)CC2)c(=O)c2cc(Br)ccc12,0.28575724
HCT116_LARGE_INTESTINE,0,CCc1cc2c(cc1CCC(=O)OC)-c1cc3c(cc1CO2)OC(c1ccco1)C3,0.30647883
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(=O)c2cc(Br)ccc12,0.2777667
HCT116_LARGE_INTESTINE,0,COc1ccc(N=C2C(=O)C3(c4cccc(C)c4)Nc4ccccc4COC3c3[nH]ccc32)c(OC(F)F)c1,0.56346226
HCT116_LARGE_INTESTINE,0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)C(CCC(=O)O)N(CCCCCCCCC(=O)Oc1ccc2c(c1C(=O)NCCO)c(=N)[nH]c1cc(O)ccc12)CC3,0.27990046
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.28110918
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(=O)c1ccccc1)C2,0.17920573
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(=O)c2cc(Br)ccc12,0.25548166
HCT116_LARGE_INTESTINE,0,CC(=O)Nc1ccc2c3c(cc(O)c2c1)C(NC(=O)CCCCCCCC(=O)Nc1ccc2c4c(cc(O)c2c1)N(C(=O)OC(C)C)CC4CCCCl)C3=O,0.2713044
HCT116_LARGE_INTESTINE,0,COc1ccc(CC(NC(C)=O)C(=O)NCCCNC(=O)C(OC(=O)c2cc(N)c(OC)c(OC)c2)C2(O)CSCC2F)cc1OC(F)F,0.235112
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.274376
HCT116_LARGE_INTESTINE,0,COc1cc(OC)cc(-c2ncc(C)cc2-c2cn(CCCn3ccnc3)c(=O)[nH]c2=O)c1,0.43555814
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1nc(-c3ccccc3)n(CCCNC3=CC(=O)OC3)c1-2,0.2698523
HCT116_LARGE_INTESTINE,0,COc1c(N2CCc3c(C#N)cnc(-c4ccccc4)c3C2=O)ncc2cc(C)c(=NCCOC(N)=O)oc12,0.4717237
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCNC(=O)C2CC2)c(=O)c2cc(F)ccc12,0.26802924
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1COc1cccc(F)c1)c(=O)c(C(=O)O)c(Nc1ccccc1)n2C,0.3200469
HCT116_LARGE_INTESTINE,0,COc1ccc(-c2nc3c(N4CCOCC4)c(-c4nccnc4Nc4ccccc4)nn3n2C)cc1OC1CCN(C)C1,0.4017272
HCT116_LARGE_INTESTINE,0,COc1cnc2c(c1)C(=O)c1c-2n(CCCN2CCN(C)CC2)c2ccc([N+](=O)[O-])cc12,0.26393637
HCT116_LARGE_INTESTINE,0,Cc1cc2c(nc1N1CCN(Cc3cccc(Br)c3)CC1)SCc1ncc(Br)c(=O)n1-2,0.4208563
HCT116_LARGE_INTESTINE,0,CCOC(=O)C12CCOC1OC13OC4OC(C)C(O)C(O)C4OC4C=C5C=CC1(O5)C4(O)CCC2O3,0.3288844
HCT116_LARGE_INTESTINE,0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(OS(C)(=O)=O)CC2,0.25685635
HCT116_LARGE_INTESTINE,0,Cc1sc2c(c1C)SCc1cc3n(CCCNC(=O)C4CC4)c(=O)c4ccccc4n3c1-2,0.26836342
HCT116_LARGE_INTESTINE,0,CNC(=O)c1cc2c(Cl)c(NC=Cc3ccc(F)c(F)c3)ncc2cc1OC,0.26448184
HCT116_LARGE_INTESTINE,0,CC1=NN(C(=O)c2ccc(CN)cc2)C1c1cccs1,0.20269282
HCT116_LARGE_INTESTINE,0,CCOc1ccc(NC(=O)NCc2ccccc2COc2cc(OC)c3cc4c(cc3c2)OCO4)cc1,0.2194952
HCT116_LARGE_INTESTINE,0,Cc1cc(-c2cc(-c3ccc(N4CCC(N5CCOC5)c5ccccc54)nn3)ccc2O)c(O)cc1O,0.4700516
HCT116_LARGE_INTESTINE,0,CCc1cc2ncc(CCCCc3nc(Cc4ccccc4)c4c(c3C)OCO4)c(CO)c2c(OC(C)C)c1OC,0.49017447
HCT116_LARGE_INTESTINE,0,CC(=NNC(=O)c1cccc(C2CCCC2)c1)c1cccnc1,0.22207156
